block,ts,deposit_amt,weekly,monthly,sixty_days,quarterly,yearly
20856359,2024-09-29 08:40:47,1000000000000000000000,1001896697136903258194,1007796830584317894211,1020161405342772024226,-2,-2
20861359,2024-09-30 01:25:23,1000000000000000000000,1001879281103126010725,1007803059868476949786,1020422046680044399126,-2,-2
20866359,2024-09-30 18:07:59,1000000000000000000000,1001862458149860015817,1007808534514123469145,1020658062964148514285,-2,-2
20871359,2024-10-01 10:52:11,1000000000000000000000,1001845682290050580923,1007811885937089858344,1020884377474298981735,-2,-2
20876359,2024-10-02 03:36:23,1000000000000000000000,1001829801363844753765,1007837863343414918249,1021107716861139742532,-2,-2
20881359,2024-10-02 20:19:47,1000000000000000000000,1001815159510984405127,1007865020016911994502,1021330235764795309961,-2,-2
20886359,2024-10-03 13:04:59,1000000000000000000000,1001800646280581436805,1007894451077900500180,1021551515946481990242,-2,-2
20891359,2024-10-04 05:47:59,1000000000000000000000,1001773498086165691010,1007925914068996270033,1021747370067476664559,-2,-2
20896359,2024-10-04 22:31:23,1000000000000000000000,1001734580211399270167,1007959936162710745460,1021945404458077298742,-2,-2
20901359,2024-10-05 15:14:23,1000000000000000000000,1001696142992978944492,1007993639516755424578,1022144478253153481939,-2,-2
20906359,2024-10-06 07:57:59,1000000000000000000000,1001659043700624531841,1008026938592281841199,1022342990245526792989,-2,-2
20911359,2024-10-07 00:42:23,1000000000000000000000,1001620956896712669586,1008059324326929627676,1022572106082069604926,-2,-2
20916359,2024-10-07 17:25:23,1000000000000000000000,1001582415959902429050,1008091254198680786130,1022795531403329260762,-2,-2
20921359,2024-10-08 10:08:35,1000000000000000000000,1001542191606490366123,1008121124201587574974,1023017761402693306586,-2,-2
20926359,2024-10-09 02:51:59,1000000000000000000000,1001501938667184483427,1008156731729666628395,1023237579992813850743,-2,-2
20931359,2024-10-09 19:35:23,1000000000000000000000,1001462290023251780355,1008190259093539935038,1023445827325739150526,-2,-2
20936359,2024-10-10 12:18:47,1000000000000000000000,1001409036308384524940,1008224111502236634359,1023647906044411294161,-2,-2
20941359,2024-10-11 05:02:47,1000000000000000000000,1001455965690145198242,1008270510461299440767,1023863767607469921276,-2,-2
20946359,2024-10-11 21:50:35,1000000000000000000000,1001518969194660551832,1008333969285160366609,1024096331272528122348,-2,-2
20951359,2024-10-12 14:37:59,1000000000000000000000,1001578073837505471129,1008395273729474310262,1024325463396029492602,-2,-2
20956359,2024-10-13 07:29:35,1000000000000000000000,1001628357783669707140,1008451184882642771494,1024553024441549553759,-2,-2
20961359,2024-10-14 00:14:47,1000000000000000000000,1001677216938932466098,1008506696869019074223,1024824199525019329261,-2,-2
20966359,2024-10-14 17:02:11,1000000000000000000000,1001724250099742230054,1008560252468774606990,1025093886529346999961,-2,-2
20971359,2024-10-15 09:47:47,1000000000000000000000,1001772621257272898666,1008612162973895850332,1025364272494500420851,-2,-2
20976359,2024-10-16 02:33:47,1000000000000000000000,1001817919165449281505,1008890834561356422962,1025634938855420398692,-2,-2
20981359,2024-10-16 19:19:47,1000000000000000000000,1001860389581836971308,1009180702481149561787,1025905594199936336672,-2,-2
20986359,2024-10-17 12:04:11,1000000000000000000000,1001916138338180433777,1009479052788842845425,1026186704745848931530,-2,-2
20991359,2024-10-18 04:49:47,1000000000000000000000,1001928706105361641018,1009695794298975396096,1026388863008273228943,-2,-2
20996359,2024-10-18 21:34:11,1000000000000000000000,1001940185620772462776,1009899570447925396506,1026583448786131144685,-2,-2
21001359,2024-10-19 14:18:23,1000000000000000000000,1001954434822936085152,1010097781539137590820,1026781173181440578535,-2,-2
21006359,2024-10-20 07:01:35,1000000000000000000000,1001977194722230035760,1010296083961053315750,1026988529287060933797,-2,-2
21011359,2024-10-20 23:47:23,1000000000000000000000,1002001284080025366058,1010483552897900298230,1027022645342295987363,-2,-2
21016359,2024-10-21 16:30:47,1000000000000000000000,1002025202891048703552,1010665176134683595741,1027059595866373536238,-2,-2
21021359,2024-10-22 09:16:35,1000000000000000000000,1002042359478985697631,1010836552789154534200,1027097073338016875691,-2,-2
21026359,2024-10-23 02:01:23,1000000000000000000000,1002062326604919841922,1011019531524609834206,-2,-2,-2
21031359,2024-10-23 18:44:11,1000000000000000000000,1002084708678417075818,1011198504769849320891,-2,-2,-2
21036359,2024-10-24 11:29:23,1000000000000000000000,1002104473029965359317,1011372620895943317009,-2,-2,-2
21041359,2024-10-25 04:13:23,1000000000000000000000,1002112263293099116248,1011514398222294025685,-2,-2,-2
21046359,2024-10-25 20:56:47,1000000000000000000000,1002113056604661763801,1011644122528849855033,-2,-2,-2
21051359,2024-10-26 13:42:35,1000000000000000000000,1002114196774173627050,1011772883052771222783,-2,-2,-2
21056359,2024-10-27 06:26:47,1000000000000000000000,1002115345541469358837,1011894237591794458892,-2,-2,-2
21061359,2024-10-27 23:10:23,1000000000000000000000,1002116389359867757040,1012005966001530071649,-2,-2,-2
21066359,2024-10-28 15:56:23,1000000000000000000000,1002118235475350089686,1012117028261360516632,-2,-2,-2
21071359,2024-10-29 08:42:11,1000000000000000000000,1002126321534862105378,1012234883663792138754,-2,-2,-2
21076359,2024-10-30 01:25:35,1000000000000000000000,1002135078441492498152,1012471507604082069152,-2,-2,-2
21081359,2024-10-30 18:12:35,1000000000000000000000,1002143856295671212319,1012704668472171353527,-2,-2,-2
21086359,2024-10-31 10:56:47,1000000000000000000000,1002153262075928387534,1012927190676471914517,-2,-2,-2
21091359,2024-11-01 03:39:47,1000000000000000000000,1002150887050089203741,1013127671377503855796,-2,-2,-2
21096359,2024-11-01 20:24:23,1000000000000000000000,1002142957963166655330,1013321345908782577568,-2,-2,-2
21101359,2024-11-02 13:10:59,1000000000000000000000,1002133012253081616320,1013513961376652656288,-2,-2,-2
21106359,2024-11-03 04:56:35,1000000000000000000000,1002123026165891572071,1013680157140806283669,-2,-2,-2
21111359,2024-11-03 21:40:47,1000000000000000000000,1002113279824762017927,1013842471197038323979,-2,-2,-2
21116359,2024-11-04 14:25:11,1000000000000000000000,1002102450938404158934,1014005849668275887211,-2,-2,-2
21121359,2024-11-05 07:10:35,1000000000000000000000,1002088017504569101875,1014167158270919809411,-2,-2,-2
21126359,2024-11-05 23:55:35,1000000000000000000000,1002072943807126935800,1014358391379423740769,-2,-2,-2
21131359,2024-11-06 16:40:47,1000000000000000000000,1002056173179477813199,1014548527900115605780,-2,-2,-2
21136359,2024-11-07 09:25:47,1000000000000000000000,1002038182464932315505,1014738690654785150321,-2,-2,-2
21141359,2024-11-08 02:14:35,1000000000000000000000,1002211495615436310064,1014922384802912429066,-2,-2,-2
21146359,2024-11-08 18:58:23,1000000000000000000000,1002426217980943330554,1015098265996328626975,-2,-2,-2
21151359,2024-11-09 11:42:11,1000000000000000000000,1002638786631905888444,1015264760488366225805,-2,-2,-2
21156359,2024-11-10 04:26:11,1000000000000000000000,1002847237764749966747,1015431967949337663780,-2,-2,-2
21161359,2024-11-10 21:09:35,1000000000000000000000,1003050050845378222408,1015598376617305857999,-2,-2,-2
21166359,2024-11-11 13:54:23,1000000000000000000000,1003246232939762791348,1015764248205113474647,-2,-2,-2
21171359,2024-11-12 06:39:47,1000000000000000000000,1003438724437024106445,1015932451124163115344,-2,-2,-2
21176359,2024-11-12 23:23:59,1000000000000000000000,1003619988716667410548,1016137353272762216385,-2,-2,-2
21181359,2024-11-13 16:08:35,1000000000000000000000,1003794702467444221920,1016350699752446560481,-2,-2,-2
21186359,2024-11-14 08:53:59,1000000000000000000000,1003962417492271572146,1016565880452717248177,-2,-2,-2
21191359,2024-11-15 01:39:23,1000000000000000000000,1003958624510476673445,1016601546082997866617,-2,-2,-2
21196359,2024-11-15 18:25:23,1000000000000000000000,1003891253362113252284,1016577283492263651490,-2,-2,-2
21201359,2024-11-16 11:09:47,1000000000000000000000,1003822478354273264745,1016554718683867331005,-2,-2,-2
21206359,2024-11-17 03:53:59,1000000000000000000000,1003756374430097696245,1016535617756018870200,-2,-2,-2
21211359,2024-11-17 20:37:35,1000000000000000000000,1003693099755878934960,1016522088551635107384,-2,-2,-2
21216359,2024-11-18 13:20:59,1000000000000000000000,1003636929302755629742,1016516710943219253667,-2,-2,-2
21221359,2024-11-19 06:04:11,1000000000000000000000,1003582281751715008624,1016520228815390226012,-2,-2,-2
21226359,2024-11-19 22:47:35,1000000000000000000000,1003529545952902684481,1016397917754073600113,-2,-2,-2
21231359,2024-11-20 15:33:35,1000000000000000000000,1003482500349806383319,1016249472796908881922,-2,-2,-2
21236359,2024-11-21 08:19:23,1000000000000000000000,1003444650295250457268,1016112073850435000640,-2,-2,-2
21241359,2024-11-22 01:03:35,1000000000000000000000,1003503983246255676056,1015973098752101641336,-2,-2,-2
21246359,2024-11-22 17:49:23,1000000000000000000000,1003580991147102455873,-2,-2,-2,-2
21251359,2024-11-23 10:33:11,1000000000000000000000,1003649284237250833439,-2,-2,-2,-2
21256359,2024-11-24 03:17:35,1000000000000000000000,1003713486047358957499,-2,-2,-2,-2
21261359,2024-11-24 20:02:59,1000000000000000000000,1003776955555517494473,-2,-2,-2,-2
21266359,2024-11-25 12:48:11,1000000000000000000000,1003841001150764208518,-2,-2,-2,-2
21271359,2024-11-26 05:34:59,1000000000000000000000,1003887786351495109963,-2,-2,-2,-2
21276359,2024-11-26 22:19:35,1000000000000000000000,1003937166413848213405,-2,-2,-2,-2
21281359,2024-11-27 15:05:47,1000000000000000000000,1003990534706468282422,-2,-2,-2,-2
21286359,2024-11-28 08:00:47,1000000000000000000000,1004041203614033170824,-2,-2,-2,-2
21291359,2024-11-29 00:47:11,1000000000000000000000,1004028474472130994248,-2,-2,-2,-2
21296359,2024-11-29 17:35:47,1000000000000000000000,1003989051139963956451,-2,-2,-2,-2
21301359,2024-11-30 10:22:23,1000000000000000000000,1003964651363243629178,-2,-2,-2,-2
21306359,2024-12-01 03:06:59,1000000000000000000000,1003944621876783059766,-2,-2,-2,-2
21311359,2024-12-01 19:50:59,1000000000000000000000,1003920694448356682306,-2,-2,-2,-2
21316359,2024-12-02 12:37:23,1000000000000000000000,1003884112539467183881,-2,-2,-2,-2
21321359,2024-12-03 05:23:59,1000000000000000000000,1003869010102530459841,-2,-2,-2,-2
21326359,2024-12-03 22:09:59,1000000000000000000000,1003863342267182600623,-2,-2,-2,-2
21331359,2024-12-04 14:55:11,1000000000000000000000,1003855250182062527690,-2,-2,-2,-2
21336359,2024-12-05 07:41:11,1000000000000000000000,1003847117358204646719,-2,-2,-2,-2
21341359,2024-12-06 00:26:59,1000000000000000000000,1003845924524997304218,-2,-2,-2,-2
21346359,2024-12-06 17:11:59,1000000000000000000000,1003851870073974948947,-2,-2,-2,-2
21351359,2024-12-07 09:58:23,1000000000000000000000,1003858253384726601907,-2,-2,-2,-2
21356359,2024-12-08 02:44:35,1000000000000000000000,1003865239294295936219,-2,-2,-2,-2
21361359,2024-12-08 19:28:35,1000000000000000000000,1003879432657451234461,-2,-2,-2,-2
21366359,2024-12-09 12:12:23,1000000000000000000000,1003906089755782547204,-2,-2,-2,-2
21371359,2024-12-10 04:58:11,1000000000000000000000,1003931229343142869914,-2,-2,-2,-2
21376359,2024-12-10 21:42:59,1000000000000000000000,1003956885157647776337,-2,-2,-2,-2
21381359,2024-12-11 14:30:11,1000000000000000000000,1003983342262392749797,-2,-2,-2,-2
21386359,2024-12-12 07:14:59,1000000000000000000000,1004013872667187780278,-2,-2,-2,-2
21391359,2024-12-12 23:59:59,1000000000000000000000,1003902036992405436508,-2,-2,-2,-2
21396359,2024-12-13 16:44:59,1000000000000000000000,1003719989699064994118,-2,-2,-2,-2
21401359,2024-12-14 09:29:59,1000000000000000000000,1003540041923895997748,-2,-2,-2,-2
21406359,2024-12-15 02:13:59,1000000000000000000000,1003362335892128717962,-2,-2,-2,-2
21411359,2024-12-15 19:00:35,1000000000000000000000,-2,-2,-2,-2,-2
21416359,2024-12-16 11:45:11,1000000000000000000000,-2,-2,-2,-2,-2
21421359,2024-12-17 04:28:23,1000000000000000000000,-2,-2,-2,-2,-2
21426359,2024-12-17 21:13:11,1000000000000000000000,-2,-2,-2,-2,-2
21431359,2024-12-18 13:59:47,1000000000000000000000,-2,-2,-2,-2,-2
21436359,2024-12-19 06:46:47,1000000000000000000000,-2,-2,-2,-2,-2
21441359,2024-12-19 23:30:59,1000000000000000000000,-2,-2,-2,-2,-2
21446359,2024-12-20 16:16:23,1000000000000000000000,-2,-2,-2,-2,-2
21451359,2024-12-21 09:03:59,1000000000000000000000,-2,-2,-2,-2,-2
21456359,2024-12-22 01:51:11,1000000000000000000000,-2,-2,-2,-2,-2
21456359,2024-12-22 01:51:11,1000000000000000000000,1002131746146482857247,1008187589711080415694,-2,-2,-2
21461359,2024-12-22 18:37:11,1000000000000000000000,1002096677207898974096,1008112657803638735132,-2,-2,-2
21466359,2024-12-23 11:24:59,1000000000000000000000,1002061577023331332793,1008036812397055539792,-2,-2,-2
21471359,2024-12-24 04:12:35,1000000000000000000000,1002026392588190880319,1007955407346133966960,-2,-2,-2
21476359,2024-12-24 20:59:47,1000000000000000000000,1001992546856201761906,1007909586275586398948,-2,-2,-2
21481359,2024-12-25 13:44:59,1000000000000000000000,1001959211986362647441,1007914124726587502387,-2,-2,-2
21486359,2024-12-26 06:31:59,1000000000000000000000,1001923577098216765753,1007916898325186686809,-2,-2,-2
21491359,2024-12-26 23:17:47,1000000000000000000000,1001904150906130168470,-2,-2,-2,-2
21496359,2024-12-27 16:03:11,1000000000000000000000,1001892161081738676889,-2,-2,-2,-2
21501359,2024-12-28 08:47:59,1000000000000000000000,1001880347528730585299,-2,-2,-2,-2
21506359,2024-12-29 01:32:59,1000000000000000000000,1001868061449785943372,-2,-2,-2,-2
21511359,2024-12-29 18:17:35,1000000000000000000000,1001855618019970303752,-2,-2,-2,-2
21516359,2024-12-30 11:02:59,1000000000000000000000,1001842297924079634561,-2,-2,-2,-2
21521359,2024-12-31 03:47:23,1000000000000000000000,1001828086396913781773,-2,-2,-2,-2
21526359,2024-12-31 20:33:59,1000000000000000000000,1001813412513110920530,-2,-2,-2,-2
21531359,2025-01-01 13:18:47,1000000000000000000000,1001799126553824466908,-2,-2,-2,-2
21536359,2025-01-02 06:03:11,1000000000000000000000,1001785676736338465740,-2,-2,-2,-2
21541359,2025-01-02 22:46:47,1000000000000000000000,1001792995742914317855,-2,-2,-2,-2
21546359,2025-01-03 15:31:35,1000000000000000000000,1001817425625563013812,-2,-2,-2,-2
21551359,2025-01-04 08:17:47,1000000000000000000000,1001841067453808375786,-2,-2,-2,-2
21556359,2025-01-05 01:01:59,1000000000000000000000,1001864885455027029042,-2,-2,-2,-2
21561359,2025-01-05 17:49:11,1000000000000000000000,1001888665421562417336,-2,-2,-2,-2
21566359,2025-01-06 10:36:59,1000000000000000000000,1001913202648168089584,-2,-2,-2,-2
21571359,2025-01-07 03:19:59,1000000000000000000000,1001940663102754583930,-2,-2,-2,-2
21576359,2025-01-07 20:05:35,1000000000000000000000,1001967201102877671040,-2,-2,-2,-2
21581359,2025-01-08 12:49:59,1000000000000000000000,1001992882671406579736,-2,-2,-2,-2
21586359,2025-01-09 05:34:47,1000000000000000000000,1002017763673364394355,-2,-2,-2,-2
21591359,2025-01-09 22:21:11,1000000000000000000000,1002027587237149447809,-2,-2,-2,-2
21596359,2025-01-10 15:06:59,1000000000000000000000,1001976876105955321858,-2,-2,-2,-2
21601359,2025-01-11 07:51:59,1000000000000000000000,1001926526922672409886,-2,-2,-2,-2
21606359,2025-01-12 00:36:47,1000000000000000000000,1001876011939711495201,-2,-2,-2,-2
21611359,2025-01-12 17:20:59,1000000000000000000000,1001825309549409469537,-2,-2,-2,-2
21616359,2025-01-13 10:08:35,1000000000000000000000,1001773538952164243164,-2,-2,-2,-2
21621359,2025-01-14 02:54:35,1000000000000000000000,1001720356105824215591,-2,-2,-2,-2
21626359,2025-01-14 19:39:47,1000000000000000000000,1001667243515152491048,-2,-2,-2,-2
21631359,2025-01-15 12:24:59,1000000000000000000000,1001614230626209895952,-2,-2,-2,-2
21636359,2025-01-16 05:10:23,1000000000000000000000,1001561244163152643991,-2,-2,-2,-2
21641359,2025-01-16 21:54:35,1000000000000000000000,1001524534339527344647,-2,-2,-2,-2
21646359,2025-01-17 14:39:47,1000000000000000000000,1001602482025256431187,-2,-2,-2,-2
21651359,2025-01-18 07:25:59,1000000000000000000000,1001681918337055249437,-2,-2,-2,-2
21656359,2025-01-19 00:11:23,1000000000000000000000,-2,-2,-2,-2,-2
21661359,2025-01-19 16:56:23,1000000000000000000000,-2,-2,-2,-2,-2
21666359,2025-01-20 09:40:11,1000000000000000000000,-2,-2,-2,-2,-2
21671359,2025-01-21 02:25:47,1000000000000000000000,-2,-2,-2,-2,-2
21676359,2025-01-21 19:10:47,1000000000000000000000,-2,-2,-2,-2,-2
21681359,2025-01-22 11:55:23,1000000000000000000000,-2,-2,-2,-2,-2
21686359,2025-01-23 04:41:11,1000000000000000000000,-2,-2,-2,-2,-2
21691359,2025-01-23 21:25:35,1000000000000000000000,-2,-2,-2,-2,-2
21696359,2025-01-24 14:09:35,1000000000000000000000,-2,-2,-2,-2,-2
21701359,2025-01-25 06:56:35,1000000000000000000000,-2,-2,-2,-2,-2
