timestamp,price
2022-05-10,1.0002380044
2022-05-11,1.0012181585
2022-05-12,0.9959687792
2022-05-13,0.9980525086
2022-05-14,1.0006098105
2022-05-15,1.0031048134
2022-05-16,1.0008537875
2022-05-17,1.0013712362
2022-05-18,1.0005857426
2022-05-19,1.000228158
2022-05-20,1.0010818282
2022-05-21,1.0012535538
2022-05-22,1.0008286825
2022-05-23,1.0002410157
2022-05-24,1.0002489308
2022-05-25,1.0000827868
2022-05-26,1.0002520711
2022-05-27,1.0009134175
2022-05-28,1.0005720525
2022-05-29,1.0014754082
2022-05-30,1.0002870539
2022-05-31,1.0004112185
2022-06-01,0.9992437673
2022-06-02,0.9995691883
2022-06-03,1.0003054822
2022-06-04,1.000424635
2022-06-05,1.0010210051
2022-06-06,1.0001014478
2022-06-07,1.0003217944
2022-06-08,1.0013989192
2022-06-09,1.000681381
2022-06-10,0.9998560792
2022-06-11,1.0003491598
2022-06-12,1.0000074399
2022-06-13,0.9981758319
2022-06-14,1.0038785354
2022-06-15,1.0008068657
2022-06-16,1.0027575783
2022-06-17,1.0024399188
2022-06-18,1.0006894557
2022-06-19,1.0009349011
2022-06-20,1.0003130007
2022-06-21,0.9999209799
2022-06-22,0.9995129711
2022-06-23,1.0011153911
2022-06-24,0.999874292
2022-06-25,0.9973063094
2022-06-26,1.0005833295
2022-06-27,1.0025643222
2022-06-28,1.0005695562
2022-06-29,1.0003343236
2022-06-30,1.0009971595
2022-07-01,0.9970630448
2022-07-02,1.0021605939
2022-07-03,1.0014859049
2022-07-04,1.0007589197
2022-07-05,0.9997966989
2022-07-06,0.9989114937
2022-07-07,0.9994609573
2022-07-08,1.0009280891
2022-07-09,1.0028747343
2022-07-10,1.0009326457
2022-07-11,1.0000567159
2022-07-12,1.0002150089
2022-07-13,1.0005471433
2022-07-14,1.0007926072
2022-07-15,0.9998924467
2022-07-16,0.9981328566
2022-07-17,0.9995886275
2022-07-18,0.9996032095
2022-07-19,1.0019808126
2022-07-20,0.9999311904
2022-07-21,1.0002471272
2022-07-22,0.9997382596
2022-07-23,1.0002496307
2022-07-24,1.0017963051
2022-07-25,0.9999470829
2022-07-26,1.0019093808
2022-07-27,1.0011127252
2022-07-28,0.9993945585
2022-07-29,0.9992808278
2022-07-30,1.0004956846
2022-07-31,1.0005259509
2022-08-01,1.001284334
2022-08-02,1.002590053
2022-08-03,1.0025511169
2022-08-04,1.0013672449
2022-08-05,1.0013739326
2022-08-06,1.0008735772
2022-08-07,1.0009095495
2022-08-08,1.0000955136
2022-08-09,1.0016181405
2022-08-10,1.002064432
2022-08-11,1.0005953454
2022-08-12,0.9999155267
2022-08-13,1.0019987141
2022-08-14,1.0005879906
2022-08-15,0.9995331457
2022-08-16,1.0018416659
2022-08-17,1.0009894925
2022-08-18,1.0008753052
2022-08-19,1.001240513
2022-08-20,1.003335235
2022-08-21,1.0008164941
2022-08-22,1.0029696738
2022-08-23,1.0007019012
2022-08-24,1.0012089313
2022-08-25,1.0009411985
2022-08-26,1.0008814202
2022-08-27,1.0036789593
2022-08-28,1.0006185614
2022-08-29,1.0035703965
2022-08-30,1.0014288004
2022-08-31,0.9995544629
2022-09-01,0.999640888
2022-09-02,1.0009025303
2022-09-03,1.0004663313
2022-09-04,1.0013142277
2022-09-05,1.0000282372
2022-09-06,0.9976409831
2022-09-07,1.0005331317
2022-09-08,1.0001430708
2022-09-09,1.0002451126
2022-09-10,1.0006808086
2022-09-11,1.0011268446
2022-09-12,0.998714152
2022-09-13,0.9987535962
2022-09-14,0.9997880848
2022-09-15,1.0006294903
2022-09-16,1.0002190357
2022-09-17,0.9997480764
2022-09-18,1.0002595756
2022-09-19,1.001735752
2022-09-20,0.9999488115
2022-09-21,0.9999822849
2022-09-22,1.0008413507
2022-09-23,1.0003815921
2022-09-24,1.0008938283
2022-09-25,1.0005142731
2022-09-26,1.0008204233
2022-09-27,1.0010680882
2022-09-28,1.0006753045
2022-09-29,1.0016855666
2022-09-30,0.9999827357
2022-10-01,1.0008682491
2022-10-02,1.0005258201
2022-10-03,1.001975869
2022-10-04,0.9999689834
2022-10-05,1.0001903996
2022-10-06,0.9998863884
2022-10-07,1.0002098769
2022-10-08,1.0016397444
2022-10-09,1.0002425931
2022-10-10,1.0002496131
2022-10-11,1.0000768568
2022-10-12,1.0003855286
2022-10-13,1.0000606748
2022-10-14,1.0004621645
2022-10-15,1.0007800265
2022-10-16,1.0001653257
2022-10-17,1.0001040458
2022-10-18,1.0000365529
2022-10-19,0.9997913618
2022-10-20,1.0007946853
2022-10-21,0.9997569837
2022-10-22,1.0000824534
2022-10-23,0.9999683452
2022-10-24,0.9994351849
2022-10-25,0.9989384081
2022-10-26,0.9998878277
2022-10-27,1.0000249862
2022-10-28,0.9997997534
2022-10-29,0.999620776
2022-10-30,0.9999481873
2022-10-31,1.0000528923
2022-11-01,0.9997744061
2022-11-02,1.0002449072
2022-11-03,1.0004578182
2022-11-04,1.0003946184
2022-11-05,0.9999178082
2022-11-06,0.9997363317
2022-11-07,0.9997881884
2022-11-08,1.0006307161
2022-11-09,0.9999400444
2022-11-10,0.9935871528
2022-11-11,1.0001194518
2022-11-12,1.0035940661
2022-11-13,0.9998606437
2022-11-14,1.0004819363
2022-11-15,1.0010415086
2022-11-16,1.0008003736
2022-11-17,1.0010894904
2022-11-18,1.0016446514
2022-11-19,1.0003420632
2022-11-20,1.0002046185
2022-11-21,1.0014612685
2022-11-22,1.0009441889
2022-11-23,0.9990451854
2022-11-24,1.0005017046
2022-11-25,1.0005754481
2022-11-26,0.9996752497
2022-11-27,0.9997564667
2022-11-28,1.0009234782
2022-11-29,1.0003620694
2022-11-30,0.999991035
2022-12-01,1.0011031597
2022-12-02,1.0004960857
2022-12-03,1.0004647675
2022-12-04,1.0010175104
2022-12-05,1.0012299725
2022-12-06,1.0007624359
2022-12-07,1.0005782153
2022-12-08,1.000401026
2022-12-09,0.9999380332
2022-12-10,1.0010758599
2022-12-11,0.9996724422
2022-12-12,1.0005257773
2022-12-13,0.9993431707
2022-12-14,0.9997095707
2022-12-15,1.0001561863
2022-12-16,0.998623399
2022-12-17,0.9987556723
2022-12-18,1.0013050424
2022-12-19,1.0005075196
2022-12-20,0.9994192299
2022-12-21,1.0001087597
2022-12-22,1.000621453
2022-12-23,1.000557578
2022-12-24,1.0004875013
2022-12-25,1.0004933714
2022-12-26,1.0008016534
2022-12-27,1.0001602008
2022-12-28,0.9999943551
2022-12-29,0.9998142789
2022-12-30,1.000304402
2022-12-31,1.0000444343
2023-01-01,1.000126177
2023-01-01,1.000126177
2023-01-02,1.0005637326
2023-01-03,1.0001788538
2023-01-04,1.0000540133
2023-01-05,1.0001685921
2023-01-06,1.0000227433
2023-01-07,1.0000023575
2023-01-08,1.0004905891
2023-01-09,1.0003450813
2023-01-10,1.0007446902
2023-01-11,1.00017335
2023-01-12,1.0009970234
2023-01-13,1.0003750159
2023-01-14,1.0006009702
2023-01-15,1.0005018241
2023-01-16,1.0000898169
2023-01-17,1.0001305683
2023-01-18,1.0001525686
2023-01-19,1.0012953125
2023-01-20,1.0004474546
2023-01-21,1.000731083
2023-01-22,1.0000225976
2023-01-23,1.0008467714
2023-01-24,1.0021084956
2023-01-25,0.9996823898
2023-01-26,1.0020012803
2023-01-27,1.0004608985
2023-01-28,1.0012324453
2023-01-29,1.0008945749
2023-01-30,1.0012925682
2023-01-31,1.0014201495
2023-02-01,1.0007402382
2023-02-02,1.0011515412
2023-02-03,1.002126184
2023-02-04,1.0003629999
2023-02-05,1.0011961843
2023-02-06,1.0002679509
2023-02-07,0.9999977658
2023-02-08,1.0007269125
2023-02-09,1.0002810515
2023-02-10,1.0005512711
2023-02-11,0.9998770258
2023-02-12,1.0012195221
2023-02-13,1.0007546304
2023-02-14,1.0003974708
2023-02-15,1.0007037603
2023-02-16,0.9998335814
2023-02-17,1.0053702176
2023-02-18,1.0001364325
2023-02-19,1.0005180567
2023-02-20,0.9992989455
2023-02-21,0.9994061411
2023-02-22,1.0004386996
2023-02-23,0.9994776023
2023-02-24,1.0008228823
2023-02-25,0.999823121
2023-02-26,1.00021005
2023-02-27,0.9998056785
2023-02-28,1.0005816428
2023-03-01,0.9985425262
2023-03-02,0.9998604346
2023-03-03,1.0000156581
2023-03-04,1.0007491007
2023-03-05,1.0014154969
2023-03-06,1.0001882861
2023-03-07,1.0003612473
2023-03-08,1.0008495152
2023-03-09,1.0000153512
2023-03-10,1.0017430368
2023-03-11,1.0009700443
2023-03-12,1.0029250302
2023-03-13,1.0073025091
2023-03-14,1.0036596765
2023-03-15,1.0038817648
2023-03-16,1.006583851
2023-03-17,1.0069881467
2023-03-18,1
2023-03-19,1
2023-03-20,1.0056104594
2023-03-21,1.0095940522
2023-03-22,1.0069317095
2023-03-23,1.0078067729
2023-03-24,1.0047654136
2023-03-25,1.0019190881
2023-03-26,1.0076035228
2023-03-27,1.0011025572
2023-03-28,1.0020172444
2023-03-29,1.0010613611
2023-03-30,1.0006765728
2023-03-31,1.0006736495
2023-04-01,1.0008899282
2023-04-02,1.0011873384
2023-04-03,1.00202196
2023-04-04,1.0002890478
2023-04-05,1.0011890463
2023-04-06,1.0002644819
2023-04-07,1.0006214334
2023-04-08,1.0011058571
2023-04-09,1.0010214147
2023-04-10,1.0013587033
2023-04-11,1.0011665125
2023-04-12,1.0010535546
2023-04-13,1.0007944671
2023-04-14,1.0017659459
2023-04-15,1.0011152813
2023-04-16,1.0006996712
2023-04-17,1.0008969707
2023-04-18,1.0015826258
2023-04-19,1.0005323912
2023-04-20,1.0013568483
2023-04-21,1.0003809138
2023-04-22,1.001170706
2023-04-23,1.0020009379
2023-04-24,1.0011637578
2023-04-25,1.0007167951
2023-04-26,1.0014737126
2023-04-27,1.0002968369
2023-04-28,1.0013508992
2023-04-29,1.0007938359
2023-04-30,1.0009524888
2023-05-01,1.0013626079
2023-05-02,1.0013323544
2023-05-03,1.0013405331
2023-05-04,1.0003731492
2023-05-05,1.0005735869
2023-05-06,1.0013408782
2023-05-07,1.0017414377
2023-05-08,1.001477873
2023-05-09,1.0008933947
2023-05-10,0.9987735844
2023-05-11,0.9997730915
2023-05-12,0.9999926442
2023-05-13,1.0010597307
2023-05-14,1.0007015824
2023-05-15,1.0000412226
2023-05-16,1.0016350205
2023-05-17,1.0001538695
2023-05-18,0.9993023345
2023-05-19,0.999370508
2023-05-20,1.0005657222
2023-05-21,1.0001177882
2023-05-22,1.0003978793
2023-05-23,1.0001901854
2023-05-24,1.0000759933
2023-05-25,0.9996633161
2023-05-26,0.9998546265
2023-05-27,1.0006694845
2023-05-28,1.0001474592
2023-05-29,1.0002155757
2023-05-30,1.0004538438
2023-05-31,1.0002768822
2023-06-01,1.0004038067
2023-06-02,1.0002824103
2023-06-03,1.0003765715
2023-06-04,1.0003733189
2023-06-05,1.0024604903
2023-06-06,1.0014599108
2023-06-07,1.0004545641
2023-06-08,0.9998485019
2023-06-09,0.9998031713
2023-06-10,0.9999353667
2023-06-11,1.0005425671
2023-06-12,1.0005488382
2023-06-13,1.0003618519
2023-06-14,0.9989999031
2023-06-15,0.9990575435
2023-06-16,0.999088389
2023-06-17,0.9993655188
2023-06-18,0.9989070475
2023-06-19,0.999607386
2023-06-20,1.0001187662
2023-06-21,0.999060526
2023-06-22,1.0008414808
2023-06-23,1.0008559696
2023-06-24,1.0006989261
2023-06-25,1.000872673
2023-06-26,0.999699912
2023-06-27,1.000250092
2023-06-28,0.9998202078
2023-06-29,0.9994506236
2023-06-30,1.0003833216
2023-07-01,0.9995964531
2023-07-02,1.0001834506
2023-07-03,0.9990191267
2023-07-04,0.9997955921
2023-07-05,0.9999385227
2023-07-06,0.999232419
2023-07-07,0.9999991429
2023-07-08,1.0001222567
2023-07-09,1.0002422864
2023-07-10,0.9998358276
2023-07-11,1.0000960808
2023-07-12,1.0001262775
2023-07-13,1.0005074516
2023-07-14,1.0003916022
2023-07-15,1.0007066393
2023-07-16,1.0006530884
2023-07-17,1.0005482869
2023-07-18,0.9998071871
2023-07-19,1.000480952
2023-07-20,1.0002928762
2023-07-21,1.0001992653
2023-07-22,1.0000503823
2023-07-23,0.9997490526
2023-07-24,0.9998984138
2023-07-25,1.0000973296
2023-07-26,0.9996062706
2023-07-27,1.0008326044
2023-07-28,0.9997395725
2023-07-29,0.999945385
2023-07-30,0.9999745348
2023-07-31,1.0002378458
2023-08-01,0.9998668306
2023-08-02,0.9999415961
2023-08-03,0.9992419129
2023-08-04,0.9986798538
2023-08-05,0.9989124955
2023-08-06,0.998986926
2023-08-07,0.9983198417
2023-08-08,0.9988731533
2023-08-09,0.9999454982
2023-08-10,0.9997120082
2023-08-11,0.9988989814
2023-08-12,0.9989379212
2023-08-13,0.9993771984
2023-08-14,0.9993836393
2023-08-15,0.9987126493
2023-08-16,0.9988934303
2023-08-17,0.9997501195
2023-08-18,0.9961744307
2023-08-19,0.999380821
2023-08-20,1.0002432374
2023-08-21,0.9992078412
2023-08-22,0.9998321491
2023-08-23,1.0001995267
2023-08-24,1.0010082522
2023-08-25,0.9992697374
2023-08-26,0.9995011509
2023-08-27,0.9996561632
2023-08-28,0.9994984237
2023-08-29,0.9995802413
2023-08-30,0.9999131006
2023-08-31,0.9997151129
2023-09-01,0.9996551199
2023-09-02,0.999407831
2023-09-03,0.9996804009
2023-09-04,0.9996074456
2023-09-05,0.9995220028
2023-09-06,0.9995302269
2023-09-07,0.9993040198
2023-09-08,0.999928745
2023-09-09,0.9999982399
2023-09-10,0.9996194066
2023-09-11,0.9996572196
2023-09-12,0.9997010569
2023-09-13,1.000835258
2023-09-14,1.000146455
2023-09-15,1.0000669618
2023-09-16,0.9998946277
2023-09-17,1.0001709716
2023-09-18,1.0002486873
2023-09-19,0.9999550563
2023-09-20,0.9998549917
2023-09-21,0.9994293722
2023-09-22,0.9998096438
2023-09-23,1.0001154141
2023-09-24,1.0000454297
2023-09-25,0.9999996957
2023-09-26,0.9997818055
2023-09-27,0.9995321571
2023-09-28,0.9993943318
2023-09-29,0.999652663
2023-09-30,0.9998617067
2023-10-01,1.0000815536
2023-10-02,0.9997551661
2023-10-03,1.000096161
2023-10-04,1.0002350508
2023-10-05,1.0000664434
2023-10-06,0.9997696648
2023-10-07,1.0009552695
2023-10-08,1.0007536264
2023-10-09,1.0005976651
2023-10-10,1.000133964
2023-10-11,0.9999801295
2023-10-12,0.9995436534
2023-10-13,0.9995014213
2023-10-14,0.9997206026
2023-10-15,1.0001931249
2023-10-16,0.9998336108
2023-10-17,1.0006253452
2023-10-18,1.0004255372
2023-10-19,1.0002124567
2023-10-20,1.0006935986
2023-10-21,1.0002596329
2023-10-22,1.000371273
2023-10-23,1.000826942
2023-10-24,1.0013237982
2023-10-25,1.0001541574
2023-10-26,1.0005773287
2023-10-27,1.000532034
2023-10-28,0.9996051755
2023-10-29,1.0000488347
2023-10-30,1.000589066
2023-10-31,1.0005835933
2023-11-01,1.000744864
2023-11-02,1.0004478936
2023-11-03,0.9999118805
2023-11-04,1.0004190058
2023-11-05,1.0003484488
2023-11-06,1.0005094563
2023-11-07,1.0006699109
2023-11-08,1.000708622
2023-11-09,0.9996116378
2023-11-10,1.0004601164
2023-11-11,1.0003426962
2023-11-12,1.0010756357
2023-11-13,1.0004264865
2023-11-14,1.0000993527
2023-11-15,1.0000625446
2023-11-16,1.0007610754
2023-11-17,0.9999876182
2023-11-18,1.0001811928
2023-11-19,1.0007669521
2023-11-20,0.9997261607
2023-11-21,1.0004461904
2023-11-22,1.0007626243
2023-11-23,1.0006244639
2023-11-24,0.999878145
2023-11-25,1.0010385932
2023-11-26,1.0005164624
2023-11-27,1.0001890248
2023-11-28,1.0006552407
2023-11-29,1.0004975937
2023-11-30,1.0000119222
2023-12-01,0.9996172781
2023-12-02,1.0005594521
2023-12-03,1.0006901682
2023-12-04,0.9998935905
2023-12-05,1.0002291535
2023-12-06,1.0000947242
2023-12-07,0.9995857412
2023-12-08,0.9999325681
2023-12-09,1.0010477636
2023-12-10,1.0010311528
2023-12-11,1.0002147833
2023-12-12,0.9995940305
2023-12-13,0.9990584639
2023-12-14,1.0002450802
2023-12-15,1.0002838978
2023-12-16,1.0003923697
2023-12-17,0.9998418103
2023-12-18,0.9993377973
2023-12-19,0.9997681788
2023-12-20,0.9998574957
2023-12-21,0.9999832391
2023-12-22,1.0001056989
2023-12-23,1.000716182
2023-12-24,1.0003047512
2023-12-25,0.9996085586
2023-12-26,1.0002265339
2023-12-27,1.0004419273
2023-12-28,1.0000983286
2023-12-29,1.0000876643
2023-12-30,1.0002420998
2023-12-31,1.0002315896
2024-01-01,0.9994629774
2024-01-01,0.9994629774
2024-01-02,1.0009090342
2024-01-03,1.0020236858
2024-01-04,1.0009240838
2024-01-05,1.0008126796
2024-01-06,1.0006999018
2024-01-07,1.0005422742
2024-01-08,1.0018244957
2024-01-09,1.0005059643
2024-01-10,1.0002154919
2024-01-11,1.0000343283
2024-01-12,0.9987798045
2024-01-13,1.0011501905
2024-01-14,1.0006854052
2024-01-15,0.9960999129
2024-01-16,0.9998968671
2024-01-17,0.9998846483
2024-01-18,0.9995282599
2024-01-19,0.9990130296
2024-01-20,0.9993279554
2024-01-21,0.9988153956
2024-01-22,0.9991022727
2024-01-23,0.9971600089
2024-01-24,1.0005726634
2024-01-25,0.9992369694
2024-01-26,1.0001111569
2024-01-27,0.9996696254
2024-01-28,0.9998609505
2024-01-29,0.9996846115
2024-01-30,0.9999445124
2024-01-31,1.0007350796
2024-02-01,0.9990851477
2024-02-02,1.0000048814
2024-02-03,0.9997553295
2024-02-04,0.999990641
2024-02-05,1.0000186394
2024-02-06,0.9988486065
2024-02-07,0.9993406508
2024-02-08,1.0004037079
2024-02-09,0.9999852527
2024-02-10,1.0003389898
2024-02-11,1.0000819608
2024-02-12,1.0004707793
2024-02-13,1.0007210568
2024-02-14,1.0009729405
2024-02-15,1.0000914947
2024-02-16,1.0012649973
2024-02-17,1.0010989719
2024-02-18,1.0006064693
2024-02-19,1.001025375
2024-02-20,0.9998723796
2024-02-21,1.0004622737
2024-02-22,1.0011042015
2024-02-23,0.9997263112
2024-02-24,0.9997398042
2024-02-25,0.9994367735
2024-02-26,0.9999903409
2024-02-27,1.0001743283
2024-02-28,1.0004654801
2024-02-29,0.998777127
2024-03-01,0.9988416428
2024-03-02,1.0003308584
2024-03-03,1.0007521177
2024-03-04,1.0014440751
2024-03-05,1.0024337194
2024-03-06,1.0014738136
2024-03-07,1.0014724571
2024-03-08,1.0002304134
2024-03-09,1.0025695025
2024-03-10,1.0021806193
2024-03-11,1.0015198329
2024-03-12,0.999979872
2024-03-13,0.9998749034
2024-03-14,1.0004666013
2024-03-15,0.9991294912
2024-03-16,0.9990811613
2024-03-17,0.9972592103
2024-03-18,0.99983038
2024-03-19,0.9990962955
2024-03-20,1.0000728026
2024-03-21,0.999600552
2024-03-22,1.0004022959
2024-03-23,1.0005227298
2024-03-24,0.9990777107
2024-03-25,1.0003295402
2024-03-26,0.9999592905
2024-03-27,1.0014352176
2024-03-28,1.0015394646
2024-03-29,0.9994312343
2024-03-30,1.0001767189
2024-03-31,1.0005795149
2024-04-01,1.0000478169
2024-04-02,1.0002217381
2024-04-03,1.0005662413
2024-04-04,1.0000730439
2024-04-05,1.0005105886
2024-04-06,1.0004113558
2024-04-07,0.9988353706
2024-04-08,0.9999779165
2024-04-09,1.0000369135
2024-04-10,0.9997380663
2024-04-11,1.000053841
2024-04-12,1.0001895404
2024-04-13,1.0004952276
2024-04-14,1.0001994458
2024-04-15,1.0012656852
2024-04-16,0.9998635661
2024-04-17,0.9998184896
2024-04-18,0.9998769302
2024-04-19,1.0002170604
2024-04-20,1.0002632744
2024-04-21,1.0004396591
2024-04-22,0.9999542384
2024-04-23,0.9999563464
2024-04-24,1.0002408969
2024-04-25,0.9997184664
2024-04-26,0.9998213506
2024-04-27,0.9996957337
2024-04-28,0.9996294508
2024-04-29,0.9998807866
2024-04-30,0.9993436819
2024-05-01,0.998693879
2024-05-02,0.9987498795
2024-05-03,0.999972455
2024-05-04,0.9999507279
2024-05-05,1.0001416518
2024-05-06,0.9995723092
2024-05-07,0.9998138378
2024-05-08,1.0001719699
2024-05-09,0.9998603042
2024-05-10,1.0002587984
2024-05-11,0.999834139
2024-05-12,0.999642587
2024-05-13,0.9992802661
2024-05-14,1.0000690329
2024-05-15,0.9994961955
2024-05-16,0.9995957393
2024-05-17,0.999918654
2024-05-18,1.0011081742
2024-05-19,0.999661625
2024-05-20,0.9999453832
2024-05-21,1.0003015165
2024-05-22,0.9988873695
2024-05-23,0.9997776261
2024-05-24,0.9998647123
2024-05-25,0.9995335616
2024-05-26,0.9998771329
2024-05-27,0.9997678096
2024-05-28,0.9992578795
2024-05-29,0.9988491163
2024-05-30,0.9989229073
2024-05-31,0.9995210338
2024-06-01,0.9992101885
2024-06-02,0.9993768891
2024-06-03,0.9993446238
2024-06-04,0.9998835954
2024-06-05,1.0001566411
2024-06-06,1.0007556119
2024-06-07,0.9995558016
2024-06-08,0.9995937425
2024-06-09,0.9999383224
2024-06-10,1.0000655674
2024-06-11,0.9997216337
2024-06-12,0.9997068484
2024-06-13,0.9996372501
2024-06-14,0.9990786379
2024-06-15,0.9993666468
2024-06-16,0.9993716108
2024-06-17,0.9992633871
2024-06-18,0.9996302782
2024-06-19,0.9999173022
2024-06-20,0.9999378887
2024-06-21,0.9990504258
2024-06-22,0.9995552221
2024-06-23,0.9995055976
2024-06-24,0.9989494997
2024-06-25,0.9998285678
2024-06-26,0.9999185844
2024-06-27,0.9991778997
2024-06-28,0.9987273289
2024-06-29,0.9981307322
2024-06-30,0.9983660864
2024-07-01,0.9985060906
2024-07-02,0.9990317919
2024-07-03,0.9986670243
2024-07-04,0.9991387521
2024-07-05,0.9991557713
2024-07-06,1.0003636009
2024-07-07,1.0005270733
2024-07-08,0.999858923
2024-07-09,0.9997615658
2024-07-10,0.9996032442
2024-07-11,0.9996552421
2024-07-12,1.0003267253
2024-07-13,1.0000963595
2024-07-14,0.9997684745
2024-07-15,0.9999001981
2024-07-16,1.0009423199
2024-07-17,1.0006031991
2024-07-18,0.9998418456
2024-07-19,0.9994782714
2024-07-20,1.0004466894
2024-07-21,1.0003642286
2024-07-22,1.0006706092
2024-07-23,1.0004649643
2024-07-24,1.000152791
2024-07-25,1.0000472999
2024-07-26,0.9998243303
2024-07-27,1.0001481078
2024-07-28,1.0000226501
2024-07-29,1.0001652776
2024-07-30,1.0000523632
2024-07-31,0.9996921913
2024-08-01,0.9999272044
2024-08-02,0.9992069326
2024-08-03,0.9986497455
2024-08-04,0.999528942
2024-08-05,0.9983319964
2024-08-06,0.9983384299
2024-08-07,0.9997954811
2024-08-08,0.9999781394
2024-08-09,1.0009348486
2024-08-10,1.0024290667
2024-08-11,1.0001710952
2024-08-12,1.000669552
2024-08-13,1.000139375
2024-08-14,1.00087776
2024-08-15,1.0000430376
2024-08-16,1.0000905569
2024-08-17,0.999803189
2024-08-18,1.0002012021
2024-08-19,0.9985984282
2024-08-20,1.0009990692
2024-08-21,0.999930103
2024-08-22,1.0004049198
2024-08-23,1.0000893379
2024-08-24,1.0015577205
2024-08-25,1.0013900307
2024-08-26,0.9997108868
2024-08-27,0.9999429851
2024-08-28,0.9991055625
2024-08-29,0.9991098227
2024-08-30,0.9997542314
2024-08-31,1.0001679745
2024-09-01,0.9998489123
2024-09-02,1.0005249593
2024-09-03,0.9999746484
2024-09-04,0.9981014506
2024-09-05,1.0000618232
2024-09-06,0.9995413059
2024-09-07,1.0000167425
2024-09-08,1.0002043541
2024-09-09,0.9992475519
2024-09-10,0.9995366778
2024-09-11,1.0001995623
2024-09-12,0.9998559425
2024-09-13,0.9997532776
2024-09-14,1.0007499413
2024-09-15,1.0003429827
2024-09-16,1.0005359834
2024-09-17,0.9993179427
2024-09-18,1.0001431978
2024-09-19,1.0015302583
2024-09-20,1.0000828784
2024-09-21,1.0002725884
2024-09-22,0.9998469384
2024-09-23,1.0002597841
2024-09-24,0.9999198599
2024-09-25,1.0000500592
2024-09-26,1.0006122429
2024-09-27,1.000070937
2024-09-28,1.0004402202
2024-09-29,1.0006401401
2024-09-30,0.9999264441
